STATION,STATION_NAME,DATE,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT05,WT04,WT03
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920215,-9999,-9999,-9999,-9999,0,457,0,44,-72,-28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920216,-9999,-9999,-9999,-9999,127,432,178,50,-67,-61,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920217,-9999,-9999,-9999,-9999,8,457,13,11,-117,-83,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920218,-9999,-9999,-9999,-9999,0,381,0,39,-189,-161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920219,-9999,-9999,-9999,-9999,0,381,0,67,-178,-133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920220,-9999,-9999,-9999,-9999,0,381,0,94,-133,-94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920221,-9999,-9999,-9999,-9999,0,381,0,122,-106,-67,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920222,-9999,-9999,-9999,-9999,0,381,0,128,-83,-61,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920223,-9999,-9999,-9999,-9999,0,381,0,133,-72,-28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920224,-9999,-9999,-9999,-9999,0,279,0,61,-39,0,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920225,-9999,-9999,-9999,-9999,0,254,0,94,-122,-89,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920226,-9999,-9999,-9999,-9999,0,229,0,78,-89,-6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920227,-9999,-9999,-9999,-9999,0,229,0,67,-100,6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920228,-9999,-9999,-9999,-9999,0,178,0,122,-111,-67,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920229,-9999,-9999,-9999,-9999,0,178,0,144,-100,-72,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920301,-9999,-9999,-9999,-9999,0,178,0,117,-78,-28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920302,-9999,-9999,-9999,-9999,23,178,0,94,-44,6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920303,-9999,-9999,-9999,-9999,175,229,114,67,-28,-17,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920304,-9999,-9999,-9999,-9999,51,254,38,67,-17,-6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920305,-9999,-9999,-9999,-9999,46,229,0,67,-11,0,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920306,-9999,-9999,-9999,-9999,0,178,0,78,-50,-17,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920307,-9999,-9999,-9999,-9999,0,152,0,89,-89,-61,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920308,-9999,-9999,-9999,-9999,198,279,18,94,-61,-33,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920309,-9999,-9999,-9999,-9999,216,533,292,11,-78,-39,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920310,-9999,-9999,-9999,-9999,0,508,0,39,-150,-100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920311,-9999,-9999,-9999,-9999,0,279,0,61,-128,22,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920312,-9999,-9999,-9999,-9999,0,203,0,94,-128,-72,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920313,-9999,-9999,-9999,-9999,0,152,0,139,-100,-44,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920314,-9999,-9999,-9999,-9999,0,127,0,128,-106,-61,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920315,-9999,-9999,-9999,-9999,0,102,0,128,-78,-44,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920316,-9999,-9999,-9999,-9999,0,102,0,122,-94,6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920317,-9999,-9999,-9999,-9999,0,76,0,106,-67,-6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920318,-9999,-9999,-9999,-9999,0,51,0,78,-83,-11,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920319,-9999,-9999,-9999,-9999,0,-9999,0,72,-94,-44,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920320,-9999,-9999,-9999,-9999,0,-9999,0,106,-106,-17,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920321,-9999,-9999,-9999,-9999,28,0,5,117,-28,0,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920322,-9999,-9999,-9999,-9999,193,76,64,44,-22,-17,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920323,-9999,-9999,-9999,-9999,43,-9999,0,61,-33,6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920324,-9999,-9999,-9999,-9999,76,-9999,20,61,-78,-28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920325,-9999,-9999,-9999,-9999,0,0,0,100,-78,-22,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920326,-9999,-9999,-9999,-9999,0,0,0,128,-44,67,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920327,-9999,-9999,-9999,-9999,13,0,0,111,-33,0,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920328,-9999,-9999,-9999,-9999,51,0,0,44,-11,0,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920329,-9999,-9999,-9999,-9999,20,0,0,83,-17,11,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920330,-9999,-9999,-9999,-9999,5,0,0,94,-33,0,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920331,-9999,-9999,-9999,-9999,38,0,0,117,-17,-6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920401,-9999,-9999,-9999,-9999,58,-9999,-9999,61,-44,6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920402,-9999,-9999,-9999,-9999,163,51,41,89,-6,28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920403,-9999,-9999,-9999,-9999,5,-9999,0,100,-61,17,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920404,-9999,-9999,-9999,-9999,0,-9999,0,144,-33,56,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920405,-9999,-9999,-9999,-9999,0,-9999,0,156,-50,0,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920406,-9999,-9999,-9999,-9999,0,0,0,139,-44,39,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920407,-9999,-9999,-9999,-9999,0,0,0,144,-50,33,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920408,-9999,-9999,-9999,-9999,0,0,0,167,-50,33,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920409,-9999,-9999,-9999,-9999,0,0,0,178,-33,61,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920410,-9999,-9999,-9999,-9999,0,0,0,178,-44,61,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920411,-9999,-9999,-9999,-9999,0,0,0,178,-28,89,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920412,-9999,-9999,-9999,-9999,0,0,0,200,-39,61,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920413,-9999,-9999,-9999,-9999,0,0,0,200,-17,83,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920414,-9999,-9999,-9999,-9999,0,0,0,183,-50,89,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920415,-9999,-9999,-9999,-9999,0,0,0,167,-33,78,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920416,-9999,-9999,-9999,-9999,13,0,0,161,-17,72,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920417,-9999,-9999,-9999,-9999,3,0,0,156,-22,94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920418,-9999,-9999,-9999,-9999,0,0,0,178,-28,72,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920419,-9999,-9999,-9999,-9999,0,0,0,133,-67,67,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920420,-9999,-9999,-9999,-9999,0,0,0,117,-89,44,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920421,-9999,-9999,-9999,-9999,0,0,0,167,-78,78,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920422,-9999,-9999,-9999,-9999,0,0,0,172,-33,94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920423,-9999,-9999,-9999,-9999,0,0,0,156,-67,89,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920424,-9999,-9999,-9999,-9999,0,0,0,200,-56,94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920425,-9999,-9999,-9999,-9999,0,0,0,211,-39,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920426,-9999,-9999,-9999,-9999,0,0,0,228,-33,106,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920427,-9999,-9999,-9999,-9999,0,0,0,233,-22,122,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920428,-9999,-9999,-9999,-9999,0,0,0,239,-39,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920429,-9999,-9999,-9999,-9999,0,0,0,250,-22,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920430,-9999,-9999,-9999,-9999,0,0,0,239,-17,128,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920501,-9999,-9999,-9999,-9999,0,0,0,222,-17,156,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920502,-9999,-9999,-9999,-9999,0,0,0,222,-17,156,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920503,-9999,-9999,-9999,-9999,0,0,0,217,-17,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920504,-9999,-9999,-9999,-9999,0,0,0,217,22,78,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920505,-9999,-9999,-9999,-9999,5,0,0,194,50,89,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920506,-9999,-9999,-9999,-9999,135,0,0,122,22,72,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920507,-9999,-9999,-9999,-9999,71,0,0,156,-6,67,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920508,-9999,-9999,-9999,-9999,3,0,0,167,-22,122,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920509,-9999,-9999,-9999,-9999,3,0,0,189,22,122,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920510,-9999,-9999,-9999,-9999,66,0,0,156,33,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920511,-9999,-9999,-9999,-9999,3,0,0,161,56,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920512,-9999,-9999,-9999,-9999,0,0,0,189,-17,72,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920513,-9999,-9999,-9999,-9999,0,0,0,200,-39,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920514,-9999,-9999,-9999,-9999,0,0,0,217,-28,150,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920515,-9999,-9999,-9999,-9999,0,0,0,228,-22,172,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920516,-9999,-9999,-9999,-9999,0,0,0,217,-39,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920517,-9999,-9999,-9999,-9999,0,0,0,222,-22,167,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920518,-9999,-9999,-9999,-9999,0,0,0,233,-28,183,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920519,-9999,-9999,-9999,-9999,0,0,0,239,56,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920520,-9999,-9999,-9999,-9999,69,0,0,150,39,83,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920521,-9999,-9999,-9999,-9999,13,0,0,172,-6,61,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920522,-9999,-9999,-9999,-9999,18,0,0,128,-22,44,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920523,-9999,-9999,-9999,-9999,43,0,0,144,-17,61,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920524,-9999,-9999,-9999,-9999,8,0,0,111,-28,50,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920525,-9999,-9999,-9999,-9999,3,0,0,144,-28,28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920526,-9999,-9999,-9999,-9999,13,0,0,172,28,83,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920527,-9999,-9999,-9999,-9999,183,0,0,167,56,89,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920528,-9999,-9999,-9999,-9999,43,0,0,183,6,94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920529,-9999,-9999,-9999,-9999,66,0,0,183,-6,50,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920530,-9999,-9999,-9999,-9999,196,0,0,144,17,78,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920531,-9999,-9999,-9999,-9999,30,0,0,172,28,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920601,-9999,-9999,-9999,-9999,0,0,0,217,39,106,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920602,-9999,-9999,-9999,-9999,0,0,0,228,6,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920603,-9999,-9999,-9999,-9999,38,0,0,222,67,128,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920604,-9999,-9999,-9999,-9999,0,0,0,228,0,106,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920605,-9999,-9999,-9999,-9999,0,0,0,256,39,144,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920606,-9999,-9999,-9999,-9999,0,0,0,239,11,150,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920607,-9999,-9999,-9999,-9999,0,0,0,211,-22,67,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920608,-9999,-9999,-9999,-9999,8,0,0,194,28,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920609,-9999,-9999,-9999,-9999,0,0,0,178,11,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920610,-9999,-9999,-9999,-9999,81,0,0,200,11,94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920611,-9999,-9999,-9999,-9999,0,0,0,217,-6,94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920612,-9999,-9999,-9999,-9999,0,0,0,222,-17,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920613,-9999,-9999,-9999,-9999,0,0,0,222,-22,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920614,-9999,-9999,-9999,-9999,0,0,0,217,0,106,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920615,-9999,-9999,-9999,-9999,0,0,0,183,-33,94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920616,-9999,-9999,-9999,-9999,0,0,0,189,-28,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920617,-9999,-9999,-9999,-9999,0,0,0,194,-33,78,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920618,-9999,-9999,-9999,-9999,0,0,0,228,-44,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920619,-9999,-9999,-9999,-9999,0,0,0,244,-39,78,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920620,-9999,-9999,-9999,-9999,0,0,0,256,-28,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920621,-9999,-9999,-9999,-9999,0,0,0,256,-28,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920622,-9999,-9999,-9999,-9999,0,0,0,267,39,178,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920623,-9999,-9999,-9999,-9999,5,0,0,261,39,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920624,-9999,-9999,-9999,-9999,5,0,0,211,11,94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920625,-9999,-9999,-9999,-9999,5,0,0,256,17,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920626,-9999,-9999,-9999,-9999,13,0,0,250,-22,83,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920627,-9999,-9999,-9999,-9999,0,0,0,250,-11,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920628,-9999,-9999,-9999,-9999,0,0,0,294,-11,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920629,-9999,-9999,-9999,-9999,0,0,0,278,33,183,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920630,-9999,-9999,-9999,-9999,0,0,0,244,133,150,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920701,-9999,-9999,-9999,-9999,0,0,0,222,100,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920702,-9999,-9999,-9999,-9999,0,0,0,200,-28,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920703,-9999,-9999,-9999,-9999,0,0,0,239,-11,67,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920704,-9999,-9999,-9999,-9999,0,0,0,250,50,178,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920705,-9999,-9999,-9999,-9999,0,0,0,272,11,122,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920706,-9999,-9999,-9999,-9999,0,0,0,289,44,167,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920707,-9999,-9999,-9999,-9999,0,0,0,294,94,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920708,-9999,-9999,-9999,-9999,0,0,0,239,50,128,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920709,-9999,-9999,-9999,-9999,0,0,0,267,50,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920710,-9999,-9999,-9999,-9999,145,0,0,256,78,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920711,-9999,-9999,-9999,-9999,38,0,0,239,89,144,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920712,-9999,-9999,-9999,-9999,140,0,0,-9999,11,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920713,-9999,-9999,-9999,-9999,5,0,0,206,39,94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920714,-9999,-9999,-9999,-9999,0,0,0,244,39,78,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920715,-9999,-9999,-9999,-9999,0,0,0,228,78,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920716,-9999,-9999,-9999,-9999,0,0,0,244,11,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920717,-9999,-9999,-9999,-9999,0,0,0,272,61,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920718,-9999,-9999,-9999,-9999,0,0,0,294,50,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920719,-9999,-9999,-9999,-9999,0,0,0,289,22,128,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920720,-9999,-9999,-9999,-9999,0,0,0,300,33,128,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920721,-9999,-9999,-9999,-9999,0,0,0,294,39,167,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920722,-9999,-9999,-9999,-9999,0,0,0,272,50,144,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920723,-9999,-9999,-9999,-9999,0,0,0,250,44,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920724,-9999,-9999,-9999,-9999,46,0,0,256,50,122,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920725,-9999,-9999,-9999,-9999,64,0,0,200,61,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920726,-9999,-9999,-9999,-9999,8,0,0,228,33,94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920727,-9999,-9999,-9999,-9999,25,0,0,256,44,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920728,-9999,-9999,-9999,-9999,25,0,0,261,72,128,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920729,-9999,-9999,-9999,-9999,3,0,0,267,72,150,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920730,-9999,-9999,-9999,-9999,15,0,0,289,67,150,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920731,-9999,-9999,-9999,-9999,155,0,0,289,11,128,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920801,-9999,-9999,-9999,-9999,5,0,0,256,72,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920802,-9999,-9999,-9999,-9999,0,0,0,278,56,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920803,-9999,-9999,-9999,-9999,0,0,0,306,78,183,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920804,-9999,-9999,-9999,-9999,66,0,0,289,61,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920805,-9999,-9999,-9999,-9999,28,0,0,267,100,144,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920806,-9999,-9999,-9999,-9999,48,0,0,211,78,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920807,-9999,-9999,-9999,-9999,3,0,0,228,72,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19920808,-9999,-9999,-9999,-9999,5,0,0,222,56,178,-9999,-9999,-9999,-9999
